59072;BERSILLIES                            ;59600;BERSILLIES                            
59073;BERTHEN                               ;59270;BERTHEN                               
59074;BERTRY                                ;59980;BERTRY                                
59075;BETHENCOURT                           ;59540;BETHENCOURT                           
59076;BETTIGNIES                            ;59600;BETTIGNIES                            
59077;BETTRECHIES                           ;59570;BETTRECHIES                           
59078;BEUGNIES                              ;59216;BEUGNIES                              
59079;BEUVRAGES                             ;59192;BEUVRAGES                             
59080;BEUVRY LA FORET                       ;59310;BEUVRY LA FORET                       
59081;BEVILLERS                             ;59217;BEVILLERS                             
59082;BIERNE                                ;59380;BIERNE                                
59083;BISSEZEELE                            ;59380;BISSEZEELE                            
59084;BLARINGHEM                            ;59173;BLARINGHEM                            
59085;BLECOURT                              ;59268;BLECOURT                              
59086;BOESCHEPE                             ;59299;BOESCHEPE                             
59087;BOESEGHEM                             ;59189;BOESEGHEM                             
59088;BOIS GRENIER                          ;59280;BOIS GRENIER                          
59089;BOLLEZEELE                            ;59470;BOLLEZEELE                            
59090;BONDUES                               ;59910;BONDUES                               
59091;BORRE                                 ;59190;BORRE                                 
59092;BOUCHAIN                              ;59111;BOUCHAIN                              
59093;BOULOGNE SUR HELPE                    ;59440;BOULOGNE SUR HELPE                    
59094;BOURBOURG                             ;59630;BOURBOURG                             
59096;BOURGHELLES                           ;59830;BOURGHELLES                           
59097;BOURSIES                              ;59400;BOURSIES                              
59098;BOUSBECQUE                            ;59166;BOUSBECQUE                            
59099;BOUSIES                               ;59222;BOUSIES                               
59100;BOUSIGNIES                            ;59178;BOUSIGNIES                            
59101;BOUSIGNIES SUR ROC                    ;59149;BOUSIGNIES SUR ROC                    
59102;BOUSSIERES EN CAMBRESIS               ;59217;BOUSSIERES EN CAMBRESIS               
59103;BOUSSIERES SUR SAMBRE                 ;59330;BOUSSIERES SUR SAMBRE                 
59104;BOUSSOIS                              ;59168;BOUSSOIS                              
59105;BOUVIGNIES                            ;59870;BOUVIGNIES                            
59106;BOUVINES                              ;59830;BOUVINES                              
59107;BRAY DUNES                            ;59123;BRAY DUNES                            
59108;BRIASTRE                              ;59730;BRIASTRE                              
59109;BRILLON                               ;59178;BRILLON                               
59110;BROUCKERQUE                           ;59630;BROUCKERQUE                           
59111;BROXEELE                              ;59470;BROXEELE                              
59112;BRUAY SUR L ESCAUT                    ;59860;BRUAY SUR L ESCAUT                    
59113;BRUILLE LEZ MARCHIENNES               ;59490;BRUILLE LEZ MARCHIENNES               
59114;BRUILLE ST AMAND                      ;59199;BRUILLE ST AMAND                      
59115;BRUNEMONT                             ;59151;BRUNEMONT                             
59116;BRY                                   ;59144;BRY                                   
59117;BUGNICOURT                            ;59151;BUGNICOURT                            
59118;BUSIGNY                               ;59137;BUSIGNY                               
59119;BUYSSCHEURE                           ;59285;BUYSSCHEURE                           
59120;CAESTRE                               ;59190;CAESTRE                               
59121;CAGNONCLES                            ;59161;CAGNONCLES                            
59122;CAMBRAI                               ;59400;CAMBRAI                               
59123;CAMPHIN EN CAREMBAULT                 ;59133;CAMPHIN EN CAREMBAULT                 
59124;CAMPHIN EN PEVELE                     ;59780;CAMPHIN EN PEVELE                     
59125;CANTAING SUR ESCAUT                   ;59267;CANTAING SUR ESCAUT                   
59126;CANTIN                                ;59169;CANTIN                                
59127;CAPELLE                               ;59213;CAPELLE                               
59128;CAPINGHEM                             ;59160;CAPINGHEM                             
59129;CAPPELLE EN PEVELE                    ;59242;CAPPELLE EN PEVELE                    
59130;CAPPELLE BROUCK                       ;59630;CAPPELLE BROUCK                       
59131;CAPPELLE LA GRANDE                    ;59180;CAPPELLE LA GRANDE                    
59132;CARNIERES                             ;59217;CARNIERES                             
59133;CARNIN                                ;59112;CARNIN                                
59134;CARTIGNIES                            ;59244;CARTIGNIES                            
59135;CASSEL                                ;59670;CASSEL                                
59136;LE CATEAU CAMBRESIS                   ;59360;LE CATEAU CAMBRESIS                   
59137;CATILLON SUR SAMBRE                   ;59360;CATILLON SUR SAMBRE                   
59138;CATTENIERES                           ;59217;CATTENIERES                           
59139;CAUDRY                                ;59540;CAUDRY                                
59140;CAULLERY                              ;59191;CAULLERY                              
59141;CAUROIR                               ;59400;CAUROIR                               
59142;CERFONTAINE                           ;59680;CERFONTAINE                           
59143;LA CHAPELLE D ARMENTIERES             ;59930;LA CHAPELLE D ARMENTIERES             
59144;CHATEAU L ABBAYE                      ;59230;CHATEAU L ABBAYE                      
59145;CHEMY                                 ;59147;CHEMY                                 
59146;CHERENG                               ;59152;CHERENG                               
59147;CHOISIES                              ;59740;CHOISIES                              
59148;CLAIRFAYTS                            ;59740;CLAIRFAYTS                            
59149;CLARY                                 ;59225;CLARY                                 
59150;COBRIEUX                              ;59830;COBRIEUX                              
59151;COLLERET                              ;59680;COLLERET                              
59152;COMINES                               ;59560;COMINES                               
59153;CONDE SUR L ESCAUT                    ;59163;CONDE SUR L ESCAUT                    
59154;COUDEKERQUE VILLAGE                   ;59380;COUDEKERQUE VILLAGE                   
59155;COUDEKERQUE BRANCHE                   ;59210;COUDEKERQUE BRANCHE                   
59156;COURCHELETTES                         ;59552;COURCHELETTES                         
59157;COUSOLRE                              ;59149;COUSOLRE                              
59158;COUTICHES                             ;59310;COUTICHES                             
59159;CRAYWICK                              ;59279;CRAYWICK                              
59160;CRESPIN                               ;59154;CRESPIN                               
59161;CREVECOEUR SUR L ESCAUT               ;59258;CREVECOEUR SUR L ESCAUT               
59162;CROCHTE                               ;59380;CROCHTE                               
59163;CROIX                                 ;59170;CROIX                                 
59164;CROIX CALUYAU                         ;59222;CROIX CALUYAU                         
59165;CUINCY                                ;59553;CUINCY                                
59166;CURGIES                               ;59990;CURGIES                               
59167;CUVILLERS                             ;59268;CUVILLERS                             
59168;CYSOING                               ;59830;CYSOING                               
59169;DAMOUSIES                             ;59680;DAMOUSIES                             
59170;DECHY                                 ;59187;DECHY                                 
59171;DEHERIES                              ;59127;DEHERIES                              
59172;DENAIN                                ;59220;DENAIN                                
59173;DEULEMONT                             ;59890;DEULEMONT                             
59174;DIMECHAUX                             ;59740;DIMECHAUX                             
59175;DIMONT                                ;59216;DIMONT                                
59176;DOIGNIES                              ;59400;DOIGNIES                              
59177;DOMPIERRE SUR HELPE                   ;59440;DOMPIERRE SUR HELPE                   
59178;DOUAI                                 ;59500;DOUAI                                 
59179;DOUCHY LES MINES                      ;59282;DOUCHY LES MINES                      
59180;LE DOULIEU                            ;59940;LE DOULIEU                            
59181;DOURLERS                              ;59440;DOURLERS                              
59182;DRINCHAM                              ;59630;DRINCHAM                              
59183;DUNKERQUE                             ;59140;DUNKERQUE                             
59183;DUNKERQUE                             ;59240;DUNKERQUE                             
59183;DUNKERQUE                             ;59279;DUNKERQUE                             
59183;DUNKERQUE                             ;59430;DUNKERQUE                             
59183;DUNKERQUE                             ;59640;DUNKERQUE                             
59184;EBBLINGHEM                            ;59173;EBBLINGHEM                            
59185;ECAILLON                              ;59176;ECAILLON                              
59186;ECCLES                                ;59740;ECCLES                                
59187;ECLAIBES                              ;59330;ECLAIBES                              
59188;ECUELIN                               ;59620;ECUELIN                               
59189;EECKE                                 ;59114;EECKE                                 
59190;ELESMES                               ;59600;ELESMES                               
59191;ELINCOURT                             ;59127;ELINCOURT                             
59192;EMERCHICOURT                          ;59580;EMERCHICOURT                          
59193;EMMERIN                               ;59320;EMMERIN                               
59194;ENGLEFONTAINE                         ;59530;ENGLEFONTAINE                         
59195;ENGLOS                                ;59320;ENGLOS                                
59196;ENNETIERES EN WEPPES                  ;59320;ENNETIERES EN WEPPES                  
59197;ENNEVELIN                             ;59710;ENNEVELIN                             
59198;EPPE SAUVAGE                          ;59132;EPPE SAUVAGE                          
59199;ERCHIN                                ;59169;ERCHIN                                
59200;ERINGHEM                              ;59470;ERINGHEM                              
59201;ERQUINGHEM LE SEC                     ;59320;ERQUINGHEM LE SEC                     
59202;ERQUINGHEM LYS                        ;59193;ERQUINGHEM LYS                        
59203;ERRE                                  ;59171;ERRE                                  
59204;ESCARMAIN                             ;59213;ESCARMAIN                             
59205;ESCAUDAIN                             ;59124;ESCAUDAIN                             
59206;ESCAUDOEUVRES                         ;59161;ESCAUDOEUVRES                         
59207;ESCAUTPONT                            ;59278;ESCAUTPONT                            
59208;ESCOBECQUES                           ;59320;ESCOBECQUES                           
59209;ESNES                                 ;59127;ESNES                                 
59210;ESQUELBECQ                            ;59470;ESQUELBECQ                            
59211;ESQUERCHIN                            ;59553;ESQUERCHIN                            
59212;ESTAIRES                              ;59940;ESTAIRES                              
59213;ESTOURMEL                             ;59400;ESTOURMEL                             
59214;ESTREES                               ;59151;ESTREES                               
59215;ESTREUX                               ;59990;ESTREUX                               
59216;ESWARS                                ;59161;ESWARS                                
59217;ETH                                   ;59144;ETH                                   
59218;ETROEUNGT                             ;59219;ETROEUNGT                             
59219;ESTRUN                                ;59295;ESTRUN                                
59220;FACHES THUMESNIL                      ;59155;FACHES THUMESNIL                      
59221;FAMARS                                ;59300;FAMARS                                
59222;FAUMONT                               ;59310;FAUMONT                               
59223;LE FAVRIL                             ;59550;LE FAVRIL                             
59224;FECHAIN                               ;59247;FECHAIN                               
59225;FEIGNIES                              ;59750;FEIGNIES                              
59226;FELLERIES                             ;59740;FELLERIES                             
59227;FENAIN                                ;59179;FENAIN                                
59228;FERIN                                 ;59169;FERIN                                 
59229;FERON                                 ;59610;FERON                                 
59230;FERRIERE LA GRANDE                    ;59680;FERRIERE LA GRANDE                    
59231;FERRIERE LA PETITE                    ;59680;FERRIERE LA PETITE                    
59232;LA FLAMENGRIE                         ;59570;LA FLAMENGRIE                         
59233;FLAUMONT WAUDRECHIES                  ;59440;FLAUMONT WAUDRECHIES                  
59234;FLERS EN ESCREBIEUX                   ;59128;FLERS EN ESCREBIEUX                   
59236;FLESQUIERES                           ;59267;FLESQUIERES                           
59237;FLETRE                                ;59270;FLETRE                                
59238;FLINES LES MORTAGNE                   ;59158;FLINES LES MORTAGNE                   
59239;FLINES LEZ RACHES                     ;59148;FLINES LEZ RACHES                     
59240;FLOURSIES                             ;59440;FLOURSIES                             
59241;FLOYON                                ;59219;FLOYON                                
59242;FONTAINE AU BOIS                      ;59550;FONTAINE AU BOIS                      
59243;FONTAINE AU PIRE                      ;59157;FONTAINE AU PIRE                      
59244;FONTAINE NOTRE DAME                   ;59400;FONTAINE NOTRE DAME                   
59246;FOREST EN CAMBRESIS                   ;59222;FOREST EN CAMBRESIS                   
59247;FOREST SUR MARQUE                     ;59510;FOREST SUR MARQUE                     
59249;FOURMIES                              ;59610;FOURMIES                              
59250;FOURNES EN WEPPES                     ;59134;FOURNES EN WEPPES                     
59251;FRASNOY                               ;59530;FRASNOY                               
59252;FRELINGHIEN                           ;59236;FRELINGHIEN                           
59253;FRESNES SUR ESCAUT                    ;59970;FRESNES SUR ESCAUT                    
59254;FRESSAIN                              ;59234;FRESSAIN                              
59255;FRESSIES                              ;59268;FRESSIES                              
59256;FRETIN                                ;59273;FRETIN                                
59257;FROMELLES                             ;59249;FROMELLES                             
59258;GENECH                                ;59242;GENECH                                
59259;GHISSIGNIES                           ;59530;GHISSIGNIES                           
59260;GHYVELDE                              ;59254;GHYVELDE                              
59261;GLAGEON                               ;59132;GLAGEON                               
59262;GODEWAERSVELDE                        ;59270;GODEWAERSVELDE                        
59263;GOEULZIN                              ;59169;GOEULZIN                              
59264;GOGNIES CHAUSSEE                      ;59600;GOGNIES CHAUSSEE                      
59265;GOMMEGNIES                            ;59144;GOMMEGNIES                            
59266;GONDECOURT                            ;59147;GONDECOURT                            
59267;GONNELIEU                             ;59231;GONNELIEU                             
59268;LA GORGUE                             ;59253;LA GORGUE                             
59269;GOUZEAUCOURT                          ;59231;GOUZEAUCOURT                          
59270;GRAND FAYT                            ;59244;GRAND FAYT                            
59271;GRANDE SYNTHE                         ;59760;GRANDE SYNTHE                         
59272;GRAND FORT PHILIPPE                   ;59153;GRAND FORT PHILIPPE                   
59273;GRAVELINES                            ;59820;GRAVELINES                            
59274;LA GROISE                             ;59360;LA GROISE                             
59275;GRUSON                                ;59152;GRUSON                                
59276;GUESNAIN                              ;59287;GUESNAIN                              
59277;GUSSIGNIES                            ;59570;GUSSIGNIES                            
59278;HALLENNES LEZ HAUBOURDIN              ;59320;HALLENNES LEZ HAUBOURDIN              
59279;HALLUIN                               ;59250;HALLUIN                               
59280;HAMEL                                 ;59151;HAMEL                                 
59281;HANTAY                                ;59496;HANTAY                                
59282;HARDIFORT                             ;59670;HARDIFORT                             
59283;HARGNIES                              ;59138;HARGNIES                              
59284;HASNON                                ;59178;HASNON                                
59285;HASPRES                               ;59198;HASPRES                               
59286;HAUBOURDIN                            ;59320;HAUBOURDIN                            
59287;HAUCOURT EN CAMBRESIS                 ;59191;HAUCOURT EN CAMBRESIS                 
59288;HAULCHIN                              ;59121;HAULCHIN                              
59289;HAUSSY                                ;59294;HAUSSY                                
59290;HAUT LIEU                             ;59440;HAUT LIEU                             
59291;HAUTMONT                              ;59330;HAUTMONT                              
59292;HAVELUY                               ;59255;HAVELUY                               
59293;HAVERSKERQUE                          ;59660;HAVERSKERQUE                          
59294;HAYNECOURT                            ;59268;HAYNECOURT                            
59295;HAZEBROUCK                            ;59190;HAZEBROUCK                            
59296;HECQ                                  ;59530;HECQ                                  
59297;HELESMES                              ;59171;HELESMES                              
59299;HEM                                   ;59510;HEM                                   
59300;HEM LENGLET                           ;59247;HEM LENGLET                           
59301;HERGNIES                              ;59199;HERGNIES                              
59302;HERIN                                 ;59195;HERIN                                 
59303;HERLIES                               ;59134;HERLIES                               
59304;HERRIN                                ;59147;HERRIN                                
59305;HERZEELE                              ;59470;HERZEELE                              
59306;HESTRUD                               ;59740;HESTRUD                               
59307;HOLQUE                                ;59143;HOLQUE                                
59308;HONDEGHEM                             ;59190;HONDEGHEM                             
59309;HONDSCHOOTE                           ;59122;HONDSCHOOTE                           
59310;HON HERGIES                           ;59570;HON HERGIES                           
59311;HONNECHY                              ;59980;HONNECHY                              
59312;HONNECOURT SUR ESCAUT                 ;59266;HONNECOURT SUR ESCAUT                 
59313;HORDAIN                               ;59111;HORDAIN                               
59314;HORNAING                              ;59171;HORNAING                              
59315;HOUDAIN LEZ BAVAY                     ;59570;HOUDAIN LEZ BAVAY                     
59316;HOUPLIN ANCOISNE                      ;59263;HOUPLIN ANCOISNE                      
59317;HOUPLINES                             ;59116;HOUPLINES                             
59318;HOUTKERQUE                            ;59470;HOUTKERQUE                            
59319;HOYMILLE                              ;59492;HOYMILLE                              
59320;ILLIES                                ;59480;ILLIES                                
59321;INCHY                                 ;59540;INCHY                                 
59322;IWUY                                  ;59141;IWUY                                  
59323;JENLAIN                               ;59144;JENLAIN                               
59324;JEUMONT                               ;59460;JEUMONT                               
59325;JOLIMETZ                              ;59530;JOLIMETZ                              
59326;KILLEM                                ;59122;KILLEM                                
59327;LALLAING                              ;59167;LALLAING                              
59328;LAMBERSART                            ;59130;LAMBERSART                            
59329;LAMBRES LEZ DOUAI                     ;59552;LAMBRES LEZ DOUAI                     
59330;LANDAS                                ;59310;LANDAS                                
59331;LANDRECIES                            ;59550;LANDRECIES                            
59332;LANNOY                                ;59390;LANNOY                                
59333;LAROUILLIES                           ;59219;LAROUILLIES                           
59334;LAUWIN PLANQUE                        ;59553;LAUWIN PLANQUE                        
59335;LECELLES                              ;59226;LECELLES                              
59336;LECLUSE                               ;59259;LECLUSE                               
59337;LEDERZEELE                            ;59143;LEDERZEELE                            
59338;LEDRINGHEM                            ;59470;LEDRINGHEM                            
59339;LEERS                                 ;59115;LEERS                                 
59340;LEFFRINCKOUCKE                        ;59495;LEFFRINCKOUCKE                        
59341;LESDAIN                               ;59258;LESDAIN                               
59342;LEZ FONTAINE                          ;59740;LEZ FONTAINE                          
59343;LESQUIN                               ;59810;LESQUIN                               
59344;LEVAL                                 ;59620;LEVAL                                 
59345;LEWARDE                               ;59287;LEWARDE                               
59346;LEZENNES                              ;59260;LEZENNES                              
59347;LIESSIES                              ;59740;LIESSIES                              
59348;LIEU ST AMAND                         ;59111;LIEU ST AMAND                         
59349;LIGNY EN CAMBRESIS                    ;59191;LIGNY EN CAMBRESIS                    
59350;LILLE                                 ;59000;LILLE                                 
59350;LILLE                                 ;59160;LOMME                                 
59350;LILLE                                 ;59260;HELLEMMES LILLE                       
59350;LILLE                                 ;59777;EURALILLE                             
59350;LILLE                                 ;59800;LILLE                                 
59351;LIMONT FONTAINE                       ;59330;LIMONT FONTAINE                       
59352;LINSELLES                             ;59126;LINSELLES                             
59353;LOCQUIGNOL                            ;59530;LOCQUIGNOL                            
59354;LOFFRE                                ;59182;LOFFRE                                
59356;LOMPRET                               ;59840;LOMPRET                               
59357;LA LONGUEVILLE                        ;59570;LA LONGUEVILLE                        
59358;LOOBERGHE                             ;59630;LOOBERGHE                             
59359;LOON PLAGE                            ;59279;LOON PLAGE                            
59360;LOOS                                  ;59120;LOOS                                  
59361;LOURCHES                              ;59156;LOURCHES                              
59363;LOUVIGNIES QUESNOY                    ;59530;LOUVIGNIES QUESNOY                    
59364;LOUVIL                                ;59830;LOUVIL                                
59365;LOUVROIL                              ;59720;LOUVROIL                              
59366;LYNDE                                 ;59173;LYNDE                                 
59367;LYS LEZ LANNOY                        ;59390;LYS LEZ LANNOY                        
59368;LA MADELEINE                          ;59110;LA MADELEINE                          
59369;MAING                                 ;59233;MAING                                 
59370;MAIRIEUX                              ;59600;MAIRIEUX                              
59371;LE MAISNIL                            ;59134;LE MAISNIL                            
59372;MALINCOURT                            ;59127;MALINCOURT                            
59374;MARBAIX                               ;59440;MARBAIX                               
59375;MARCHIENNES                           ;59870;MARCHIENNES                           
59377;MARCOING                              ;59159;MARCOING                              
59378;MARCQ EN BAROEUL                      ;59700;MARCQ EN BAROEUL                      
59379;MARCQ EN OSTREVENT                    ;59252;MARCQ EN OSTREVENT                    
59381;MARESCHES                             ;59990;MARESCHES                             
59382;MARETZ                                ;59238;MARETZ                                
59383;MARLY                                 ;59770;MARLY                                 
59384;MAROILLES                             ;59550;MAROILLES                             
59385;MARPENT                               ;59164;MARPENT                               
59386;MARQUETTE LEZ LILLE                   ;59520;MARQUETTE LEZ LILLE                   
59387;MARQUETTE EN OSTREVANT                ;59252;MARQUETTE EN OSTREVANT                
59388;MARQUILLIES                           ;59274;MARQUILLIES                           
59389;MASNIERES                             ;59241;MASNIERES                             
59390;MASNY                                 ;59176;MASNY                                 
59391;MASTAING                              ;59172;MASTAING                              
59392;MAUBEUGE                              ;59600;MAUBEUGE                              
59393;MAULDE                                ;59158;MAULDE                                
59394;MAUROIS                               ;59980;MAUROIS                               
59395;MAZINGHIEN                            ;59360;MAZINGHIEN                            
59396;MECQUIGNIES                           ;59570;MECQUIGNIES                           
59397;MERCKEGHEM                            ;59470;MERCKEGHEM                            
59398;MERIGNIES                             ;59710;MERIGNIES                             
59399;MERRIS                                ;59270;MERRIS                                
59400;MERVILLE                              ;59660;MERVILLE                              
59401;METEREN                               ;59270;METEREN                               
59402;MILLAM                                ;59143;MILLAM                                
59403;MILLONFOSSE                           ;59178;MILLONFOSSE                           
59404;LES MOERES                            ;59122;LES MOERES                            
59405;MOEUVRES                              ;59400;MOEUVRES                              
59406;MONCEAU ST WAAST                      ;59620;MONCEAU ST WAAST                      
59407;MONCHAUX SUR ECAILLON                 ;59224;MONCHAUX SUR ECAILLON                 
59408;MONCHEAUX                             ;59283;MONCHEAUX                             
59409;MONCHECOURT                           ;59234;MONCHECOURT                           
59410;MONS EN BAROEUL                       ;59370;MONS EN BAROEUL                       
59411;MONS EN PEVELE                        ;59246;MONS EN PEVELE                        
59412;MONTAY                                ;59360;MONTAY                                
59413;MONTIGNY EN CAMBRESIS                 ;59225;MONTIGNY EN CAMBRESIS                 
59414;MONTIGNY EN OSTREVENT                 ;59182;MONTIGNY EN OSTREVENT                 
59415;MONTRECOURT                           ;59227;MONTRECOURT                           
59416;MORBECQUE                             ;59190;MORBECQUE                             
59418;MORTAGNE DU NORD                      ;59158;MORTAGNE DU NORD                      
59419;MOUCHIN                               ;59310;MOUCHIN                               
59420;MOUSTIER EN FAGNE                     ;59132;MOUSTIER EN FAGNE                     
59421;MOUVAUX                               ;59420;MOUVAUX                               
59422;NAVES                                 ;59161;NAVES                                 
59423;NEUF BERQUIN                          ;59940;NEUF BERQUIN                          
59424;NEUF MESNIL                           ;59330;NEUF MESNIL                           
59425;NEUVILLE EN AVESNOIS                  ;59218;NEUVILLE EN AVESNOIS                  
59426;NEUVILLE EN FERRAIN                   ;59960;NEUVILLE EN FERRAIN                   
59427;LA NEUVILLE                           ;59239;LA NEUVILLE                           
59428;NEUVILLE ST REMY                      ;59554;NEUVILLE ST REMY                      
59429;NEUVILLE SUR ESCAUT                   ;59293;NEUVILLE SUR ESCAUT                   
59430;NEUVILLY                              ;59360;NEUVILLY                              
59431;NIEPPE                                ;59850;NIEPPE                                
59432;NIERGNIES                             ;59400;NIERGNIES                             
59433;NIEURLET                              ;59143;NIEURLET                              
59434;NIVELLE                               ;59230;NIVELLE                               
59435;NOMAIN                                ;59310;NOMAIN                                
59436;NOORDPEENE                            ;59670;NOORDPEENE                            
59437;NOYELLES LES SECLIN                   ;59139;NOYELLES LES SECLIN                   
59438;NOYELLES SUR ESCAUT                   ;59159;NOYELLES SUR ESCAUT                   
59439;NOYELLES SUR SAMBRE                   ;59550;NOYELLES SUR SAMBRE                   
59440;NOYELLES SUR SELLE                    ;59282;NOYELLES SUR SELLE                    
59441;OBIES                                 ;59570;OBIES                                 
59442;OBRECHIES                             ;59680;OBRECHIES                             
59443;OCHTEZEELE                            ;59670;OCHTEZEELE                            
59444;ODOMEZ                                ;59970;ODOMEZ                                
59445;OHAIN                                 ;59132;OHAIN                                 
59446;OISY                                  ;59195;OISY                                  
59447;ONNAING                               ;59264;ONNAING                               
59448;OOST CAPPEL                           ;59122;OOST CAPPEL                           
59449;ORCHIES                               ;59310;ORCHIES                               
59450;ORS                                   ;59360;ORS                                   
59451;ORSINVAL                              ;59530;ORSINVAL                              
59452;OSTRICOURT                            ;59162;OSTRICOURT                            
59453;OUDEZEELE                             ;59670;OUDEZEELE                             
59454;OXELAERE                              ;59670;OXELAERE                              
59455;PAILLENCOURT                          ;59295;PAILLENCOURT                          
59456;PECQUENCOURT                          ;59146;PECQUENCOURT                          
59457;PERENCHIES                            ;59840;PERENCHIES                            
59458;PERONNE EN MELANTOIS                  ;59273;PERONNE EN MELANTOIS                  
59459;PETITE FORET                          ;59494;PETITE FORET                          
59461;PETIT FAYT                            ;59244;PETIT FAYT                            
59462;PHALEMPIN                             ;59133;PHALEMPIN                             
59463;PITGAM                                ;59284;PITGAM                                
59464;POIX DU NORD                          ;59218;POIX DU NORD                          
59465;POMMEREUIL                            ;59360;POMMEREUIL                            
59466;PONT A MARCQ                          ;59710;PONT A MARCQ                          
59467;PONT SUR SAMBRE                       ;59138;PONT SUR SAMBRE                       
59468;POTELLE                               ;59530;POTELLE                               
59469;PRADELLES                             ;59190;PRADELLES                             
59470;PREMESQUES                            ;59840;PREMESQUES                            
59471;PRESEAU                               ;59990;PRESEAU                               
59472;PREUX AU BOIS                         ;59288;PREUX AU BOIS                         
59473;PREUX AU SART                         ;59144;PREUX AU SART                         
59474;PRISCHES                              ;59550;PRISCHES                              
59475;PROUVY                                ;59121;PROUVY                                
59476;PROVILLE                              ;59267;PROVILLE                              
59477;PROVIN                                ;59185;PROVIN                                
59478;QUAEDYPRE                             ;59380;QUAEDYPRE                             
59479;QUAROUBLE                             ;59243;QUAROUBLE                             
59480;QUERENAING                            ;59269;QUERENAING                            
59481;LE QUESNOY                            ;59530;LE QUESNOY                            
59482;QUESNOY SUR DEULE                     ;59890;QUESNOY SUR DEULE                     
59483;QUIEVELON                             ;59680;QUIEVELON                             
59484;QUIEVRECHAIN                          ;59920;QUIEVRECHAIN                          
59485;QUIEVY                                ;59214;QUIEVY                                
59486;RACHES                                ;59194;RACHES                                
59487;RADINGHEM EN WEPPES                   ;59320;RADINGHEM EN WEPPES                   
59488;RAILLENCOURT STE OLLE                 ;59554;RAILLENCOURT STE OLLE                 
59489;RAIMBEAUCOURT                         ;59283;RAIMBEAUCOURT                         
59490;RAINSARS                              ;59177;RAINSARS                              
59491;RAISMES                               ;59590;RAISMES                               
59492;RAMILLIES                             ;59161;RAMILLIES                             
59493;RAMOUSIES                             ;59177;RAMOUSIES                             
59494;RAUCOURT AU BOIS                      ;59530;RAUCOURT AU BOIS                      
59495;RECQUIGNIES                           ;59245;RECQUIGNIES                           
59496;REJET DE BEAULIEU                     ;59360;REJET DE BEAULIEU                     
59497;RENESCURE                             ;59173;RENESCURE                             
59498;REUMONT                               ;59980;REUMONT                               
59499;REXPOEDE                              ;59122;REXPOEDE                              
59500;RIBECOURT LA TOUR                     ;59159;RIBECOURT LA TOUR                     
59501;RIEULAY                               ;59870;RIEULAY                               
59502;RIEUX EN CAMBRESIS                    ;59277;RIEUX EN CAMBRESIS                    
59503;ROBERSART                             ;59550;ROBERSART                             
59504;ROEULX                                ;59172;ROEULX                                
59505;ROMBIES ET MARCHIPONT                 ;59990;ROMBIES ET MARCHIPONT                 
59506;ROMERIES                              ;59730;ROMERIES                              
59507;RONCHIN                               ;59790;RONCHIN                               
59508;RONCQ                                 ;59223;RONCQ                                 
59509;ROOST WARENDIN                        ;59286;ROOST WARENDIN                        
59511;ROSULT                                ;59230;ROSULT                                
59512;ROUBAIX                               ;59100;ROUBAIX                               
59513;ROUCOURT                              ;59169;ROUCOURT                              
59514;ROUSIES                               ;59131;ROUSIES                               
59515;ROUVIGNIES                            ;59220;ROUVIGNIES                            
59516;RUBROUCK                              ;59285;RUBROUCK                              
59517;LES RUES DES VIGNES                   ;59258;LES RUES DES VIGNES                   
59518;RUESNES                               ;59530;RUESNES                               
59519;RUMEGIES                              ;59226;RUMEGIES                              
59520;RUMILLY EN CAMBRESIS                  ;59281;RUMILLY EN CAMBRESIS                  
59521;SAILLY LEZ CAMBRAI                    ;59554;SAILLY LEZ CAMBRAI                    
59522;SAILLY LEZ LANNOY                     ;59390;SAILLY LEZ LANNOY                     
59523;SAINGHIN EN MELANTOIS                 ;59262;SAINGHIN EN MELANTOIS                 
59524;SAINGHIN EN WEPPES                    ;59184;SAINGHIN EN WEPPES                    
59525;SAINS DU NORD                         ;59177;SAINS DU NORD                         
59526;ST AMAND LES EAUX                     ;59230;ST AMAND LES EAUX                     
59527;ST ANDRE LEZ LILLE                    ;59350;ST ANDRE LEZ LILLE                    
59528;ST AUBERT                             ;59188;ST AUBERT                             
59529;ST AUBIN                              ;59440;ST AUBIN                              
59530;ST AYBERT                             ;59163;ST AYBERT                             
59531;ST BENIN                              ;59360;ST BENIN                              
59532;ST GEORGES SUR L AA                   ;59820;ST GEORGES SUR L AA                   
59533;ST HILAIRE LEZ CAMBRAI                ;59292;ST HILAIRE LEZ CAMBRAI                
59534;ST HILAIRE SUR HELPE                  ;59440;ST HILAIRE SUR HELPE                  
59535;ST JANS CAPPEL                        ;59270;ST JANS CAPPEL                        
59536;STE MARIE CAPPEL                      ;59670;STE MARIE CAPPEL                      
59537;ST MARTIN SUR ECAILLON                ;59213;ST MARTIN SUR ECAILLON                
59538;ST MOMELIN                            ;59143;ST MOMELIN                            
59539;ST PIERRE BROUCK                      ;59630;ST PIERRE BROUCK                      
59541;ST PYTHON                             ;59730;ST PYTHON                             
59542;ST REMY CHAUSSEE                      ;59620;ST REMY CHAUSSEE                      
59543;ST REMY DU NORD                       ;59330;ST REMY DU NORD                       
59544;ST SAULVE                             ;59880;ST SAULVE                             
59545;ST SOUPLET                            ;59360;ST SOUPLET                            
59546;ST SYLVESTRE CAPPEL                   ;59114;ST SYLVESTRE CAPPEL                   
